Data da Pesquisa,Video ID,Title,Channel Title,Published At,Description,Tags,Channel ID,View Count,Like Count,Dislike Count,Comment Count,Region Restriction,Relevant Topics,Live Streaming Details
11/05/2024,f58W_FVXBLg,Ana Castela - Solteiro Forçado (DVD Boiadeira Internacional),Ana Castela,2023-07-07T14:00:12Z,Ouça agora: https://agroplaybr.ffm.to/solteiroforcado AgroPlay Music apresenta: DVD BOIADEIRA INTERNACIONAL Direção ...,[],UCRD1ypvmK7e_05Rtu9zHOfQ,239035595,1084430,0,24642,{},[],{}
11/05/2024,3vVhBViYDh0,Musica para trabajar activo y alegre mix - La Mejor Musica Deep House - Deep House Mix 2024 #128,Legend Music - Música Electrónica,2024-05-11T09:51:06Z,Musica para trabajar activo y alegre mix - La Mejor Musica Deep House - Deep House Mix 2024 #128 Musica para trabajar activo ...,[],UCNnQqoYFCqLID3GAMkGtS6A,9738,403,0,0,{},[],{}
11/05/2024,Oa_RSwwpPaA,Benson Boone - Beautiful Things (Official Music Video),Benson Boone,2024-01-18T23:00:13Z,Benson Boone - Beautiful Things (Official Music Video) Listen to 'Fireworks & Rollerblades' the debut album from Benson Boone ...,[],UCvILah8hAWYhYOmAG3ZjvBA,144193714,2121761,0,47382,{},[],{}
11/05/2024,R36Mu1NeeO4,O sol pediu a lua em casamento em coro 💜 c os lindos @luhsetra @tinnreal #cantora #harmoniavocal,Ariah,2022-08-15T21:27:26Z,,[],UC1UaqxUGarqFTigOKRRfoPA,20579163,961032,0,13727,{},[],{}
11/05/2024,r9GrcxTGNWg,AgroPlay Verão - Nosso Quadro @anacastelaoficial,AgroPlay,2023-02-03T14:00:07Z,Ouça agora em todas as plataformas digitais: https://agroplaybr.ffm.to/agroplayveraoep1 AgroPlay Records do Brasil apresenta: ...,[],UChi4u_gJtHeem27UULYwk0Q,354017560,1697794,0,31392,{},[],{}
11/05/2024,vCFtHEthBuQ,Ibiza Summer Mix 2024 🍓 Best Of Tropical Deep House Music Chill Out Mix 2023 🍓 Chillout Lounge,Magic Club,2024-05-10T05:05:03Z,Ibiza Summer Mix 2024 Best Of Tropical Deep House Music Chill Out Mix 2023 Chillout Lounge Stream/Download: ...,[],UCAJ1rjf90IFwNGlZUYuoP1Q,198502,2227,0,0,{},[],{}
11/05/2024,-4qP7OGUwvk,MÚSICA RELAJANTE ANTI ESTRES PARA CALMAR LA MENTE - MÚSICA PARA REDUCIR LA ANSIEDAD,Musicoterapia ,2024-05-10T08:45:39Z,Música Relajante anti estrés para para controlar la ansiedad y eliminar estrés. Música zen con Piano para relajarse o meditar.,[],UCf4iMeUCDs0NFkJI03aJSbQ,74766,497,0,0,{},[],{}
11/05/2024,M8aGqRK_gdQ,"Musica para trabajar activo y alegre - Música Alegre para en Tiendas, Cafés| Deep House Mix 2024 #32",Legend Music - Música Electrónica,2024-05-11T03:23:54Z,"Musica para trabajar activo y alegre - Música Alegre para en Tiendas, Cafés| Deep House Mix 2024 #32 Musica para trabajar ...",[],UCNnQqoYFCqLID3GAMkGtS6A,46293,536,0,5,{},[],{}
11/05/2024,iZq0u3quAqo,Hungria - Amor e Fé (Official Music Video) #CheiroDoMato,Hungria,2020-08-21T17:59:44Z,Ouça em todas as plataformas de streaming: http://bit.ly/CheiroDoMato Acompanhe a playlist oficial da Best no Spotify!,[],UCAI8SmRbXgSpP8Zo3xZbxzQ,551552419,3272723,0,67571,{},[],{}
11/05/2024,cVBeYvkjEyA,Bella Poarch  | Dolls  | Filme M3GAN  ||  Trilha Sonora Filme Megan,Movies Plus,2023-01-21T13:00:32Z,"NOS AJUDE A CONTINUAR TRAZENDO CONTEÚDOS PARA VOCÊS, SE INSCREVA no canal: ...",[],UC_8f9y8exQBOilPcwTSOx2g,855135,7522,0,184,{},[],{}
11/05/2024,PPOTfX8fTC0,Músicas que fizeram muito sucesso mas quase ninguém escuta hoje em dia,Felipe Somma,2023-05-24T21:03:55Z,,[],UC1wpNPs6o3LlL-E-Gc2NFVw,2407223,201497,0,6553,{},[],{}
11/05/2024,sY__6d0Vz7g,LIMPIEZA ENERGÉTICA • Música Tibetana para Eliminar Energías Negativas • PURIFICA tu HOGAR,Sat-Chit Música & Mantras,2024-05-11T14:30:39Z,"LIMPIEZA ENERGÉTICA • Música Tibetana para Eliminar Energías Negativas • PURIFICA tu HOGAR Eleva tu vibración, limpia ...",[],UCS4kVH1srJ9h9nqJPG2iDLg,2221,121,0,0,{},[],{}
11/05/2024,L_YFoV5xV5E,"Dueto (Pipoco - Ana Castela, Melody e DJ Chris No Beat)",Gabi Veloso,2022-06-30T00:00:11Z,,[],UCFBsxCIgprizSFqiVnSVLsw,7891930,433460,0,3010,{},[],{}
11/05/2024,H9QJPSmXUHs,Top 10 músicas mais escutadas no Youtube,Felipe Somma,2023-02-12T21:05:29Z,,[],UC1wpNPs6o3LlL-E-Gc2NFVw,1512697,140009,0,1664,{},[],{}
11/05/2024,VxRDukKdaaw,"Juntamos as músicas do momento em uma só! (Mashup Ariah, TINN, Gabi Veloso, Rafa Meirelles, Gabis)",Rafaella Meirelles,2022-08-29T15:00:14Z,,[],UCd34Rd-ktCS1ZQYeXSXeMgQ,7430175,480101,0,4400,{},[],{}
11/05/2024,F_xhGwd_cOg,8 músicas que eu e você não aguentamos mais escutar,Felipe Somma,2023-07-30T21:33:16Z,,[],UC1wpNPs6o3LlL-E-Gc2NFVw,5846093,393886,0,14112,{},[],{}
11/05/2024,CS2LokX2oik,Amanda NATHANRY e Kathlyn -Dancinha #Shorts,Amanda Nathanry,2022-03-26T14:00:12Z,,[],UCiB-QnPn0TYmS8y4A-HSGYQ,14995881,477588,0,3947,{},[],{}
11/05/2024,5If8c7t8RrY,Ibiza Summer Mix 2024 🍓 Best Of Tropical Deep House Music Chill Out Mix 2024🍓 Chillout Lounge #129,Helios Deep,2024-05-11T19:48:31Z,BestOfVocalDeepHouse #RelaxingMusic #HouseMusic2024 @ImagineDeep68 @raylefauneee-THR-Music @sigala-THR-Music ...,[],UCw527CsYYlcRVR3W2ywMV0A,61323,1133,0,2,{},[],{}
11/05/2024,ApXoWvfEYVU,"Post Malone, Swae Lee - Sunflower (Spider-Man: Into the Spider-Verse)",PostMaloneVEVO,2018-10-18T16:00:03Z,Own Spider-Man: Into the Spider-verse on Digital 2/26 and Blu-ray on 3/19 Blu-ray: http://sonypictures.us/ueaRau Digital: ...,[],UCOhtMAg7xh8wv_wUHMgFc-Q,2381300002,15824250,0,368197,{},[],{}
11/05/2024,PWmJhh_qTSY,Shakira - Acróstico (Official Video),shakiraVEVO,2023-05-15T16:00:10Z,"Las mujeres ya no lloran (Women no longer cry) El nuevo álbum, Marzo 22 - preorder https://www.shakira.com/ Shakira ...",[],UCGnjeahCJW1AF34HBmQTJ-Q,352936001,5099063,0,181586,{},[],{}
11/05/2024,ALZHF5UqnU4,Marshmello - Alone (Official Music Video),Marshmello,2016-07-02T18:02:11Z,Marshmello - Alone (Official Music Video) Stream/Download: https://marshmello.ffm.to/alone A lot of people ask me where Alone ...,[],UCEdvpU2pFRCVqU6yIPyTpMQ,2499960480,25483075,0,1045733,{},[],{}
11/05/2024,U38iGQeoX8g,Melim - Um Mundo Ideal (De &quot;Aladdin&quot;/Official Video),DisneyMusicBRVEVO,2019-05-31T13:00:06Z,"Music video by Melim performing Um Mundo Ideal (De ""Aladdin""/Official Video). © 2019 Walt Disney Records ...",[],UCGXyuiiyhaLbI8eIodhtJ2A,21204590,369836,0,6075,{},[],{}
11/05/2024,BJVAd1Nncvc,A La Bim Bom Bam 🎉 - Las Gemelas Del Free 👯‍♀ - Angel Fire ft Nfasis (VIDEO OFICIAL),Roytwins ,2024-05-11T20:15:08Z,DISPONIBLES EN TODAS LAS PLATAFORMAS DIGITALES: https://Nfasis.lnk.to/AlaBimBomBam PARTICIPANTES: Las ...,[],UCEduDOXxVv-gL2tlh3Rp_6g,57888,16515,0,3323,{},[],{}
11/05/2024,NQ2-NCZJyEw,Soraia Ramos - Nha Terra (Official Music Video),Klasszik,2023-06-16T14:00:11Z,"Music video by Soraia Ramos performing ""Nha Terra"". © 2023 Klasszik Entertainment / Universal Music.",[],UCP6u9OBUd4M6U4yzSuv4UNw,14272631,74303,0,2317,{},[],{}
11/05/2024,8uDwJclATlU,Tente NÃO cantar,Felipe Somma,2023-03-29T21:02:24Z,,[],UC1wpNPs6o3LlL-E-Gc2NFVw,4283347,310711,0,7447,{},[],{}
11/05/2024,F6NiSxaNdUM,Grupo Frontera x Christian Nodal - YA PEDO QUIÉN SABE (Video Oficial),Grupo Frontera,2024-03-08T01:00:06Z,Grupo Frontera x Christian Nodal - YA PEDO QUIÉN SABE (Video Oficial) Lo mejor de Grupo Frontera aquí: ...,[],UCKsN6xyJ2w8g7p4p9apXkYQ,23034088,203060,0,5551,{},[],{}
11/05/2024,mZy4fFrexpw,NATANZINHO 2024 ( CD NOVO 2024 ) REPERTÓRIO NOVO - MÚSICAS NOVAS,Música TopTop,2024-05-11T12:00:50Z,Quer nos ajudar? Então não esquece de deixar seu like no vídeo e de se inscrever no nosso canal! Participem de nosso grupo lá ...,[],UC_anvZzRWb5B4VSfq0iFlpw,6313,70,0,0,{},[],{}
11/05/2024,iSzBzhiZWQU,"MÚSICA ELETRÔNICA 2023 🔥 ELETRÔNICAS 2023 MAIS TOCADAS 🔥 Alok, Vintage Culture &amp; David Guetta",Nova Records - Música Eletrônica,2023-06-24T14:00:33Z,"MÚSICA ELETRÔNICA 2023 Mais Tocadas Melhores Musicas - Alok, Alan Walker, Avicii & David Guetta Ouça no Spotify: ...",[],UCxM51ORxYHWULncNyfpTa3w,4177161,46848,0,970,{},[],{}
11/05/2024,BUtpUNP4pVQ,Top Songs 2024 ♪ Pop Music Playlist ♪ Music New Songs 2024 @magicplaylist.,Magic Music,2024-05-11T03:06:04Z,Listen more on: @magicplaylist. Top Songs 2024 ♪ Pop Music Playlist ♪ Music New Songs 2024 Songs in this playlist: 01.,[],UCp6_KuNhT0kcFk-jXw9Tivg,60261,5328,0,0,{},[],{}
11/05/2024,8F2s8ivKXNY,Oliver Tree - Life Goes On [Music Video],Oliver Tree,2021-05-28T16:00:12Z,Oliver Tree - Life Goes On [Music Video] New Album 'Alone In A Crowd' out now: https://olivertree.lnk.to/AloneInACrowdID Shop ...,[],UCHcb3FQivl6xCRcHC2zjdkQ,348939337,6665607,0,166868,{},[],{}
11/05/2024,733fiiBQG-E,Ibiza Summer Mix 2024 🍓 Best Of Tropical Deep House Music Chill Out Mix 2023 🍓 Chillout Lounge,Magic Club,2024-05-11T00:49:41Z,Ibiza Summer Mix 2024 Best Of Tropical Deep House Music Chill Out Mix 2023 Chillout Lounge Stream/Download: ...,[],UCAJ1rjf90IFwNGlZUYuoP1Q,35841,5556,0,0,{},[],{}
11/05/2024,pRpeEdMmmQ0,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),shakiraVEVO,2010-06-04T22:30:35Z,"Watch the official music video for ""Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song]"" by Shakira ...",[],UCGnjeahCJW1AF34HBmQTJ-Q,3924782489,22486158,0,1335447,{},[],{}
11/05/2024,rUW7ev79fTA,ANA CASTELA - DONA DE MIM (OFICIAL),Ana Castela,2022-12-23T14:00:09Z,"Ouça agora: https://agroplaybr.ffm.to/donademim AGROPLAY MUSIC Direção Executiva: Raphael Soares, Rodolfo Alessi ...",[],UCRD1ypvmK7e_05Rtu9zHOfQ,121742692,754784,0,12623,{},[],{}
11/05/2024,YosTHJRGTWE,"Louvores de Adoração - Melhores Músicas Gospel Mais Tocadas - TOP MÚSICAS GOSPEL, Hinos Evangélicos",TOP MÚSICAS GOSPEL,2024-05-11T17:27:33Z,"Louvores de Adoração - Melhores Músicas Gospel Mais Tocadas - TOP MÚSICAS GOSPEL, Hinos Evangélicos ...",[],UCMnwr3b07QGBOB4b0dNw-EQ,59349,696,0,1,{},[],{}
11/05/2024,3mtEQZoDo08,Melanie Martinez - LIGHT SHOWER (Official Music Video),melanie martinez,2024-05-11T07:00:02Z,"PORTALS' AVAILABLE NOW: https://MelanieMartinez.lnk.to/PORTALSID Shop vinyl, merch, and more: ...",[],UC2YnEq5Fc5_zEO6bo0oNzCQ,723745,171256,0,16420,{},[],{}
11/05/2024,m7Bc3pLyij0,Marshmello ft. Bastille - Happier (Official Music Video),Marshmello,2018-09-24T13:58:16Z,"Marshmello ft. Bastille - Happier (Official Music Video) Stream/Download: https://marshmello.ffm.to/happier Add ""Happier"" to your ...",[],UCEdvpU2pFRCVqU6yIPyTpMQ,1192588479,15002951,0,757177,{},[],{}
11/05/2024,vz9XHsctOtc,GIULIA BE - menina solta (video),GIULIA,2019-08-23T15:00:42Z,você já pode ouvir meu álbum 'DISCO VOADOR': https://lnk.to/discovoador siga GIULIA BE: ▷ instagram: ...,[],UCs97Psn1u1lJcLW2OP9OyrA,235256009,2341146,0,43491,{},[],{}
11/05/2024,Enz1ZbzuM5Q,Mr. Bow - Hololololo (Official Music Video) ft. Makhadzi,MrBowVEVO,2023-06-14T08:00:07Z,"Mr. Bow's official music video for his latest single ""Hololololo"" featuring the amazing Makhadzi Subscribe to Mr Bow's channel ...",[],UCrzEeK0jS8ihhhDjEnvJPtw,10640655,50732,0,1939,{},[],{}
11/05/2024,fLexgOxsZu0,Bruno Mars - The Lazy Song (Official Music Video),Bruno Mars,2011-04-15T22:08:07Z,"The official music video for Bruno Mars' ""The Lazy Song"" from the album 'Doo-Wops and Hooligans''. Stream: ...",[],UCoUM-UJ7rirJYP8CQ0EIaHA,2751190738,14836022,0,557534,{},[],{}
11/05/2024,0Bej8-hOfDU,"Louvores de Adoração 2024 - As Melhores Músicas Gospel Mais Tocadas - Top Gospel, Hinos Evangélicos",TOP MÚSICAS GOSPEL,2024-05-11T01:18:28Z,"Louvores de Adoração 2024 - As Melhores Músicas Gospel Mais Tocadas - Top Gospel, Hinos Evangélicos ...",[],UCMnwr3b07QGBOB4b0dNw-EQ,124801,1295,0,8,{},[],{}
11/05/2024,TfYHI-UuoAI,Fernando Daniel - prometo,FernandoDanielVEVO,2022-12-14T20:13:00Z,Fernando Daniel – Prometo Ouve a Música: https://FernandoDaniel.lnk.to/PrometoID Subscreve a Newsletter: ...,[],UC3FH_QcfW6Eu1LaVhNzcXcQ,8176630,81458,0,2194,{},[],{}
11/05/2024,Hjve_Uut9Wk,Música quando vc estuda e trabalha 🥰 #cantora #compositora #humor,Ariah,2023-02-28T21:05:02Z,,[],UC1UaqxUGarqFTigOKRRfoPA,713082,61550,0,883,{},[],{}
11/05/2024,k85mRPqvMbE,Crazy Frog - Axel F (Official Video),Crazy Frog,2009-06-17T04:30:53Z,Stream/Buy@crazyfrogMusic: https://bit.ly/CrazyFrogMusic Subscribe to@crazyfrogYT Channel: https://bit.ly/CrazyFrogYoutube ...,[],UC4XR0EZ0oHwSV2XhhShzX5A,4529582488,18127815,0,700016,{},[],{}
11/05/2024,JmcA9LIIXWw,Culture Club - Karma Chameleon (Official Music Video),CultureClubVEVO,2009-02-28T11:44:23Z,"REMASTERED IN HD! OVER 500M VIEWS!! Check out the official music video for ""Karma Chameleon"" by Culture Club Listen to ...",[],UCWGqNXQw31gop5mmpzLMBzg,750367140,2779383,0,95253,{},[],{}
11/05/2024,_zquH-0Vjc4,canta comigo??? 💙 #anacastela #nossoquadro #cantora #dueto,⚡️RAIO⚡️,2023-03-17T21:44:19Z,,[],UCZDmgoQowb_9tFvke36tmzg,6311019,300136,0,2603,{},[],{}
11/05/2024,QNPuZVhdSUk,VIVENDO COM A SAUDADE DOS ETERNOS SUCESSOS #música #popular #antigas #raridade,Recordando as Músicas da MPB e Internacionais,2024-05-10T23:46:16Z,música #popular #antigas #raridade VIVENDO COM A SAUDADE DOS ETERNOS SUCESSOS OS VÍDEOS AQUI ...,[],UCmayR0GqSRjkzbUCPlhJJlg,12165,461,0,22,{},[],{}
11/05/2024,MsXdUtlDVhk,Lady Gaga - Bloody Mary (TikTok Remix | Speed Up) | Wednesday Dance Scene,itsAirLow,2022-12-17T17:00:31Z,Like and turn on the '  ' to get notifications for new uploads! ▸Listen on Spotify : http://bit.ly/3J5KO1E ▸Spotify Playlist ...,[],UCKsHD-leOlL7zK9iPWgY9Ug,431127502,2209561,0,30146,{},[],{}
11/05/2024,Mukzhc_lpHc,"VÍDEO/MÚSICA DE FUNK PRA STATUS (+Letra) MC Kaio, Não sei porque você se foi🥺🔥🎶",insta: iii_italo_,2022-03-26T00:08:39Z,Opan segui aí por favor  ❤ Gostou do vídeo? se gostou deixa o like por favor  ❤ Você amo Lyrics? se você amo então segui aí ...,[],UCYPXDDquvgk6hEOSmhfzLDA,351219,22360,0,246,{},[],{}
11/05/2024,11e4sW-Q4Ns,L2K - Jerusalema  Chorégraphie Officiel.,L2K,2020-07-31T00:29:32Z,Découvrez mon dernier single : https://www.youtube.com/watch?v=bpYh8GSmc18 Médicament | L2K Liens vers les ...,[],UCIMbaLmPW22pxXZASAccFfg,372507378,1448254,0,28646,{},[],{}
11/05/2024,qPvHXFombyU,Música de Natal - Bate o Sino Pequenino - Coleção Miau,Coleção Miau,2014-12-17T21:50:48Z,A coleção Miau apresenta vídeos para crianças de datas festivas com músicas e símbolos do natal no mundo ocidental.,[],UCzHttst_V8B5EP-Ljh-odMg,67190900,479448,0,0,{},[],{}
11/05/2024,20L5FjB0Pls,COMO EU FAÇO MINHAS MÚSICAS #shorts #wesleygonzaga #megaacura,WESLEY GONZAGA,2023-11-30T20:43:43Z,,[],UCv2QvtD8nQACodFX0SFO1Eg,4643672,235733,0,2807,{},[],{}
11/05/2024,3qS2i2uSOW8,"Segunda parte da música do Pedro, Pedro",MC Nau,2024-04-28T23:02:40Z,,[],UCfR3AbME-4DOda_N8Ll4O7w,698120,38165,0,572,{},[],{}
11/05/2024,gpXy04ybrko,LÍDER DE TORCIDA - Sarah de Araújo (Clipe Oficial),Sarah de Araújo,2022-11-19T13:00:06Z,LÍDER DE TORCIDA - Sarah de Araújo (Clipe Oficial) LETRA: Da make ao look Todas querem copiar Só porque na escola Sou ...,[],UC2ML8NFIkVD-leB1f_jYCdw,11750730,57423,0,2168,{},[],{}
11/05/2024,gQlMMD8auMs,BLACKPINK - ‘Pink Venom’ M/V,BLACKPINK,2022-08-19T04:00:13Z,BLACKPINK - 'Pink Venom' Kick in the door Waving the coco 팝콘이나 챙겨 껴들 생각 말고 I talk that talk Runways I walk walk 눈 ...,[],UCOmHUn--16B90oW2L6FRR3A,844896987,16549787,0,3520305,{},[],{}
11/05/2024,vcS7MXjupgk,Ana Castela ft. Léo e Raphael - As Menina da Pecuária (Clipe Oficial),Ana Castela,2021-12-18T14:00:11Z,"Ouça na sua plataforma favorita: https://ffm.to/asmeninadapecuaria Direção Executiva: Rodolfo Alessi, Raphael Soares Direção ...",[],UCRD1ypvmK7e_05Rtu9zHOfQ,98220493,503923,0,5741,{},[],{}
11/05/2024,JGwWNGJdvx8,Ed Sheeran - Shape of You (Official Music Video),Ed Sheeran,2017-01-30T10:57:50Z,"The official music video for Ed Sheeran - Shape Of You Subtract, the new album, out 05.05.2023. Pre-order: es.lnk.to/subtract ...",[],UC0C-w0YjGpqDXGB8IHb662A,6257397566,32965109,0,1161434,{},[],{}
11/05/2024,GwqXanhE5hw,"Musica para trabajar activo y alegre - Música Alegre para en Tiendas, Cafés| Deep House Mix 2024 #30",Legend Music - Música Electrónica,2024-05-07T03:37:45Z,"Musica para trabajar activo y alegre - Música Alegre para en Tiendas, Cafés| Deep House Mix 2024 #30 Musica para trabajar ...",[],UCNnQqoYFCqLID3GAMkGtS6A,102169,1189,0,8,{},[],{}
11/05/2024,pWjmpSD-ph0,Música Relaxante - Acalmar a Mente e Relaxar,Cassio Toledo,2016-01-10T23:30:18Z,"Música relaxante para acalmar a mente e relaxar profundamente. Vídeo HD com cachoeira em câmera lenta, floresta e lago, com ...",[],UCK8QPDq9zKnfSEWQImX5Ebg,127366031,1282313,0,62320,{},[],{}
11/05/2024,3eo0PH489bs,PEPPA PIG CANTANDO - BEAT ZÉ DA MANGA 🥭 - Aaah zé da manga (BEM EDITADO?!!) by Sr. Nescau,Plzuero,2023-06-26T18:34:20Z,Créditos:https://youtu.be/ba7--Hp7EQU Isenção de responsabilidade de direitos autorais De acordo com a Seção 107 da Lei de ...,[],UCKx1FznOUI0-kTZH5on33jA,1953892,0,0,599,{},[],{}
11/05/2024,Wu-HUG7ORt8,Insanou - Renascer (Official Music Video),Insanou,2021-11-18T19:02:00Z,Todos os direitos reservados! Insanou - Renascer Spotify: ...,[],UC81qZMkuX_kaJytab4wKqng,54014676,533681,0,11167,{},[],{}
11/05/2024,CITDKy3HDhU,Xavi Mix Grandes Exitos | Xavi Mas Mejores Canciones Popular 2024 | Corazon De Piedra - Poco A Poco,Under Music,2024-05-11T12:00:14Z,Xavi Mix Grandes Exitos | Xavi Mas Mejores Canciones Popular 2024 | Corazon De Piedra - Poco A Poco Xavi Mix Grandes ...,[],UC5bxsyF5FhJTaLYcfyqqCGQ,6775,76,0,3,{},[],{}
11/05/2024,1G4isv_Fylg,Coldplay - Paradise (Official Video),Coldplay,2011-10-19T02:42:54Z,Coldplay - Paradise is taken from the album Mylo Xyloto released in 2011 Subscribe for more content from Coldplay: ...,[],UCDPM_n1atn2ijUwHd0NNRQw,1861135216,9224374,0,356071,{},[],{}
11/05/2024,lxcpH6kvnmg,Marília Mendonça &amp; Maiara e Maraisa - Coração Bandido (Official Music Video),Marília Mendonça,2020-07-14T14:00:12Z,"INSCREVA-SE NO CANAL: http://bit.ly/MARILIAMENDONCAYOUTUBE Confira o álbum completo ""Decretos Reais"" que está ...",[],UCwfEOn0O1DWcyTgzVVu28ig,540875278,2209658,0,38011,{},[],{}
11/05/2024,sWhy1VcvvgY,Ana Vilela - Trem-Bala - (Clipe Oficial),Ana Vilela,2017-07-03T17:53:33Z,Trem - Bala Vídeo Clipe Oficial! Ouça Trem Bala nas Plataformas Digitais: https://slap.lnk.to/trembala Ouça em todas as ...,[],UCLYHckv6c8Eky4Z02B6v34w,256590035,2587655,0,76547,{},[],{}
11/05/2024,kcYS_cUwr-8,Farruko - Pepas (Audio),FARRUKOVEVO,2021-06-24T04:00:26Z,Farruko - Pepas (Cover Audio) Música: Apple Music: https://Farruko.lnk.to/Pepas/applemusic Spotify: ...,[],UC46TVKqBkiTT85ddkJDdK3w,414587772,3251893,0,65763,{},[],{}
11/05/2024,YrQLmElRT-E,Tribo da Periferia - Imprevisível (Official Music Video),Tribo da Periferia,2018-04-05T18:18:26Z,Imprevisível - Tribo da Periferia Inscreva-se no canal - http://abre.ai/canaltribo Tribo da Periferia: Instagram: ...,[],UCe5pPUSFEajlij-LrxUl19A,600919225,4057810,0,133959,{},[],{}
11/05/2024,OMWJbEnzlxU,Compondo c o filtro de emojis! Gostei bastante kkk c os lindos @lunadimusic @tinnreal 🥰 #compositora #canto,Ariah,2022-08-11T14:08:31Z,,[],UC1UaqxUGarqFTigOKRRfoPA,34578614,1781908,0,12882,{},[],{}
11/05/2024,9N8smgLEypk,Lays Queiroz - O Que O Vento Leva O Mesmo Vento Traz (O Close) - Vídeo Oficial,Music,2018-04-22T12:00:31Z,Tema Da Novela “Carinha De Anjo” - Tema De Gustavo E Cecília.,[],UCwuahBZtNiCGgK2JMO9pN-w,1293540,31788,0,1227,{},[],{}
11/05/2024,CevxZvSJLk8,Katy Perry - Roar,KatyPerryVEVO,2013-09-05T20:00:22Z,"Katy Perry's new album ""Smile"" out August 28 - http://katy.to/smileID Listen to Katy's new song “Smile”: https://katy.to/smileID Get ...",[],UC-8Q-hLdECwQmaWNwXitYDw,4000394617,16891009,0,783316,{},[],{}
11/05/2024,tIGjKb4FWqk,Mano a Mano (Open Music #3) (From &quot;Soy Luna – Modo Amar&quot;/Momento Musical),DisneyMusicLAVEVO,2018-07-20T04:00:02Z,Revive los Momentos Musicales más emocionantes de la nueva temporada de Soy Luna! No dejes de ver Soy Luna en Disney ...,[],UCzSoH92KxHSJA0Ig4fEEWIA,85371483,611486,0,35959,{},[],{}
11/05/2024,r92TO57gBqI,MÚSICA DO FILME ACAMPAMENTO DE FÉRIAS 3 - ISSO É ROXTEEN / ÚLTIMO SHOW MENINOS VS MENINAS,LUCCAS NETO - LUCCAS TOON,2021-01-15T22:00:11Z,FILME ACAMPAMENTO DE FÉRIAS 3: ...,[],UC_gV70G_Y51LTa3qhu8KiEA,9053344,115782,0,0,{},[],{}
11/05/2024,dFp_b5DPIIo,"Shawn Mendes, Camila Cabello - Señorita (Lyrics) Letra",7clouds,2019-06-21T04:40:29Z,"Shawn Mendes, Camila Cabello - Señorita (Lyrics) ⏬ Download / Stream: https://Senorita.lnk.to/OutNow Follow our Spotify ...",[],UCNqFDjYTexJDET3rPDrmJKg,127452964,1183310,0,32927,{},[],{}
11/05/2024,8gQVXzpjt50,A música com o grave mais forte do mundo 😱,Daniel Sound,2022-08-24T21:00:05Z,,[],UCdGP6QFUd65bX1Ttk9_mfJA,6193714,341760,0,4692,{},[],{}
11/05/2024,5GJWxDKyk3A,Billie Eilish - Happier Than Ever (Official Music Video),BillieEilishVEVO,2021-07-30T16:00:09Z,"Listen to the new album “Happier Than Ever”, out now: https://BillieEilish.lnk.to/HappierTh... Directed by Billie Eilish Follow Billie ...",[],UCDGmojLIoWpXok597xYo8cg,366029891,6437654,0,154855,{},[],{}
11/05/2024,59Q_lhgGANc,Jain - Makeba (Official Video),JAINVEVO,2016-11-30T08:00:00Z,"Official Video for ""The Fool"" by Jain - https://JAIN.lnk.to/THEFOOLMERCH “The fool, this tightrope walker who walks towards his ...",[],UClH4iEV8a-0x2K889h7XWvg,288967231,3024070,0,56575,{},[],{}
11/05/2024,bqao21cZ5nM,Samba Do Brasil - Ey Macalena,Traditional World Music,2008-01-10T16:44:09Z,"Sérgio Mendes' track ""Magalenha,"" from the 1992 album ""Brasileiro."" More from Sérgio Mendes: ...",[],UCENjIeHAJ4-VGPW8psKdr_w,124079514,847760,0,23823,{},[],{}
11/05/2024,QLz9VaksClg,"Tainy, J. Balvin - Agua (Music From &quot;Sponge On The Run&quot; Movie)",jbalvinVEVO,2020-07-15T21:00:11Z,"Listen to ""Agua (Music From ""Sponge On The Run"" Movie)"": https://smarturl.it/AguaSpongebob Follow J Balvin: Instagram: ...",[],UCrHL_BF5lHyK43BxLU8-vBQ,982465928,8082414,0,259580,{},[],{}
11/05/2024,CGj85pVzRJs,The Beatles - Let It Be,TheBeatlesVEVO,2024-05-10T13:00:06Z,"Watch the new official music video for The Beatles' “Let It Be”, filmed on the day after the January 30th rooftop concert.",[],UC4dqLAF7yT-_DqeYisQ001w,337868,30851,0,2033,{},[],{}
11/05/2024,H5v3kku4y6Q,Harry Styles - As It Was (Official Video),HarryStylesVEVO,2022-03-31T23:00:10Z,"Official Video for ""As It Was"" by Harry Styles. Harry's new album ""Harry's House"" out now. Listen here: ...",[],UCbOCbp5gXL8jigIBZLqMPrw,725050061,8020443,0,201256,{},[],{}
11/05/2024,YVJijQIualA,Vitor Kley  - O Sol  (Videoclipe Oficial),Midas Music,2018-01-19T14:00:03Z,Siga nossa playlist no Spotify: http://bit.ly/RadarMidas Subscribe: http://bit.ly/1ghRZzc Vitor Kley - O Sol (Videoclipe Oficial) ...,[],UCxVxcprt9bqQQ-95sMLLRoQ,298644640,2917591,0,76284,{},[],{}
11/05/2024,smsxXdXTsU8,Trem da Alegria - Yasmin Verissimo - Música Gospel Infantil 2,Yasmin Verissimo,2018-05-17T14:13:07Z,composição: @SerginhoVilem / Yasmin Verissimo Trem da Alegria letra Eu não quero ficar nessa tristeza então vamos mandar ...,[],UCuw1YgMJO07vY24o0zfGJ_A,941762576,2795486,0,0,{},[],{}
